team_id,season,season_elo
1106,2017,1133.4773694216
1106,2018,1107.1682752845716
1106,2019,1116.3655253639408
1107,2000,1356.8305039288186
1107,2001,1197.518017418375
1107,2002,1166.8685917086939
1107,2003,1117.1690277744829
1107,2004,1092.3198800547657
1107,2005,1256.2032836472677
1107,2006,1415.8230432471382
1107,2007,1496.422734074191
1107,2008,1435.0167061390002
1107,2009,1364.9133610091408
1107,2010,1267.6348467748048
1107,2011,1337.3046813994322
1107,2012,1403.5072839699806
1107,2013,1467.755730626322
1107,2014,1464.338239383662
1107,2015,1522.4236519340911
1107,2016,1562.9565288664767
1107,2017,1542.457300817156
1107,2018,1527.0699528277669
1107,2019,1382.1781592459783
1108,1985,1595.5514448094464
1108,1986,1580.7594920945946
1108,1987,1387.4657908969634
1108,1988,1355.1843843495471
1108,1989,1253.532636339805
1108,1990,1251.0795055326187
1108,1991,1258.9542534859202
1108,1992,1315.9860406486691
1108,1993,1297.6144066413144
1108,1994,1216.8645737613379
1108,1995,1179.8227135632303
1108,1996,1213.7970738554575
1108,1997,1269.3615074167199
1108,1998,1262.925294691505
1108,1999,1453.0964063769143
1108,2000,1479.9391195273574
1108,2001,1413.7376458918875
1108,2002,1470.600959022151
1108,2003,1363.1738396291196
1108,2004,1248.8430507906487
1108,2005,1143.3402124004058
1108,2006,1139.4487796949627
1108,2007,1139.3193893915243
1108,2008,1092.7662269316093
1108,2009,1035.9674126722368
1108,2010,951.7270662074484
1108,2011,957.2516923523926
1108,2012,1028.2759942743553
1108,2013,1061.0683326509843
1108,2014,1097.704652315229
1108,2015,1041.6812438550692
1108,2016,1135.3882356500328
1108,2017,1241.114525341087
1108,2018,1153.5126946028793
1108,2019,1084.8156831846102
1109,1985,1244.296637090284
1109,1986,1224.5675231583814
1109,1987,1230.379295430108
1109,1988,1244.1953465495722
1109,1989,1261.8214455633363
1109,1990,1295.3650056490585
1109,1991,1169.6718186253677
1110,1985,1408.8633551364505
1110,1986,1378.100135011057
1110,1987,1385.7432740744575
1110,1988,1429.5282897907136
1110,1989,1462.5469621561026
1110,1990,1534.7229738964052
1110,1991,1475.1608352907947
1110,1992,1452.309597286135
1110,1993,1456.7621049639222
1110,1994,1372.8863136060888
1110,1995,1375.7146921776966
1110,1996,1404.0899974068893
1110,1997,1396.9964068009917
1110,1998,1372.3762702574431
1110,1999,1307.2300959096585
1110,2000,1347.8130148192167
1110,2001,1308.356064354158
1110,2002,1376.5073686643345
1110,2003,1423.544039486244
1110,2004,1443.0430436899453
1110,2005,1427.5356093294747
1110,2006,1366.3974937979885
1110,2007,1398.9785011938748
1110,2008,1467.8599717238876
1110,2009,1561.3673724424004
1110,2010,1383.4901106916168
1110,2011,1439.963127190319
1110,2012,1471.547712361966
1110,2013,1340.1222014870466
1110,2014,1483.905737471892
1110,2015,1464.724028167671
1110,2016,1363.608296075047
1110,2017,1282.8888934339227
1110,2018,1223.3987156662722
1110,2019,1338.8159496607145
1111,1985,1466.1392575462241
1111,1986,1449.7258806852396
1111,1987,1350.0189676535274
1111,1988,1397.6502518613613
1111,1989,1496.6552170898674
1111,1990,1533.3487948879442
1111,1991,1494.145030662034
1111,1992,1484.270671005361
1111,1993,1444.1793193828137
1111,1994,1469.8146702948034
1111,1995,1374.1715560187656
1111,1996,1297.5416352402967
1111,1997,1407.1920979391803
1111,1998,1482.299294223593
1111,1999,1538.1163501502226
1111,2000,1613.063102514749
1111,2001,1387.9163799360247
1111,2002,1327.5883450768565
1111,2003,1424.8518353774268
1111,2004,1362.3616805464972
1111,2005,1450.8875713477314
1111,2006,1436.0680344882153
1111,2007,1599.7173687986458
1111,2008,1547.6466673563934
1111,2009,1454.3081663421624
1111,2010,1550.2805939361208
1111,2011,1490.7185429228525
1111,2012,1414.7750985814935
1111,2013,1399.0413950886284
1111,2014,1273.2040409764822
1111,2015,1307.445089739253
1111,2016,1301.2400140980933
1111,2017,1279.3808019694159
1111,2018,1369.538200452564
1111,2019,1367.6420594354197
1112,1985,1600.6737753194095
1112,1986,1675.9249805276115
1112,1987,1698.5363504274032
1112,1988,1855.2692180474046
1112,1989,1945.240168988995
1112,1990,1949.261543474935
1112,1991,1932.338481102974
1112,1992,1943.9484510287734
1112,1993,1966.031122333568
1112,1994,1974.462857730294
1112,1995,1958.716421759763
1112,1996,1939.630019569621
1112,1997,1914.624910352227
1112,1998,2018.2246386410764
1112,1999,1981.9926079812615
1112,2000,1975.4071867252662
1112,2001,2014.3703001254648
1112,2002,1970.9864141388093
1112,2003,2039.1692037695368
1112,2004,1957.3107318352324
1112,2005,1964.3967634579194
1112,2006,1889.9825759117343
1112,2007,1863.4913659501499
1112,2008,1832.790190686576
1112,2009,1822.4438414359154
1112,2010,1771.9845761058752
1112,2011,1848.2570165869658
1112,2012,1853.4316455580563
1112,2013,1872.07365781798
1112,2014,1965.1186818928772
1112,2015,2056.6734099638397
1112,2016,2014.9445174900484
1112,2017,2041.9203148650558
1112,2018,2010.5977509911231
1112,2019,1791.587023428803
1113,1985,1450.5263790379786
1113,1986,1460.4229134430248
1113,1987,1465.8776508519452
1113,1988,1460.194088484951
1113,1989,1447.4629791609423
1113,1990,1492.3593373220485
1113,1991,1627.9445122860823
1113,1992,1619.468055863604
1113,1993,1679.0203553550593
1113,1994,1682.4656223327377
1113,1995,1761.2454354015404
1113,1996,1627.8549191511147
1113,1997,1524.4184606337517
1113,1998,1600.3769818898547
1113,1999,1604.4408462016704
1113,2000,1697.6141349939476
1113,2001,1683.2967104183624
1113,2002,1681.510278187323
1113,2003,1775.7777881888685
1113,2004,1656.2898785577884
1113,2005,1698.7198443334303
1113,2006,1616.3187549035908
1113,2007,1546.671020963894
1113,2008,1689.1280406829462
1113,2009,1824.4691339930334
1113,2010,1825.3785741802951
1113,2011,1682.6461827233163
1113,2012,1567.846302055153
1113,2013,1635.2146656911725
1113,2014,1717.838081174007
1113,2015,1726.3578506960473
1113,2016,1684.4925207477804
1113,2017,1647.6039753913633
1113,2018,1739.4175263425502
1113,2019,1778.0225723085655
1114,1985,1547.4920572782942
1114,1986,1606.4893056006522
1114,1987,1582.87985256083
1114,1988,1613.6880683030943
1114,1989,1684.7959859362666
1114,1990,1657.2630201490535
1114,1991,1491.974758151448
1114,1992,1504.0848190330362
1114,1993,1517.6556996681825
1114,1994,1499.8885207695716
1114,1995,1562.1932174281799
1114,1996,1656.7959545480119
1114,1997,1601.1501169396192
1114,1998,1522.0511837842696
1114,1999,1466.3619119842244
1114,2000,1318.9649568098555
1114,2001,1439.2424234748348
1114,2002,1516.1970618680477
1114,2003,1520.6708096128557
1114,2004,1532.3974941788094
1114,2005,1545.7736121166176
1114,2006,1485.5081796806894
1114,2007,1417.4003589105082
1114,2008,1471.7045013512793
1114,2009,1554.0776611677245
1114,2010,1397.9302888697173
1114,2011,1451.316563997379
1114,2012,1454.4012989225662
1114,2013,1449.986115903709
1114,2014,1422.0116576375212
1114,2015,1398.2374499999355
1114,2016,1599.894345181143
1114,2017,1459.9576806977573
1114,2018,1325.9419245160702
1114,2019,1328.0284978847915
1115,1999,1226.2067100108927
1115,2000,1166.0280931139578
1115,2001,1068.228019318323
1115,2002,1012.607471602994
1115,2003,1010.6435895782757
1115,2004,949.5663283265735
1115,2005,996.8914084927641
1115,2006,1146.9664413677406
1115,2007,1188.449509328436
1115,2008,1197.9158131724132
1115,2009,1242.8211920038996
1115,2010,1306.5192728939019
1115,2011,1175.6058656759542
1115,2012,1165.635364191992
1115,2013,1251.5349887663333
1115,2014,1196.2212480503392
1115,2015,1194.58678243171
1115,2016,1113.2454691567716
1115,2017,1047.1971599757878
1115,2018,1141.7289357471425
1115,2019,1187.2837738401893
1116,1985,1584.835428629933
1116,1986,1508.1616431264576
1116,1987,1573.0828137031904
1116,1988,1673.4904173662374
1116,1989,1768.4021971474328
1116,1990,1840.8559187609192
1116,1991,1937.60705218103
1116,1992,1934.7247059288582
1116,1993,1877.7364312869227
1116,1994,1941.8506763882856
1116,1995,1919.5330140337926
1116,1996,1809.119236292448
1116,1997,1751.8247375672825
1116,1998,1807.3791121943452
1116,1999,1816.04480417444
1116,2000,1785.7380536491462
1116,2001,1800.690102316225
1116,2002,1752.808238278909
1116,2003,1635.9992238593459
1116,2004,1634.7743048287005
1116,2005,1684.584349576589
1116,2006,1801.7814736484079
1116,2007,1812.4828664643194
1116,2008,1820.9732299656473
1116,2009,1691.4954792433207
1116,2010,1644.0262946212545
1116,2011,1659.1807097914984
1116,2012,1631.4105377488447
1116,2013,1700.1820188802496
1116,2014,1746.4880058883148
1116,2015,1823.9047281163635
1116,2016,1738.6034133338444
1116,2017,1809.0594238588003
1116,2018,1811.8078036753534
1116,2019,1760.4686709332022
1117,1985,1462.7929554836105
1117,1986,1501.4851531176873
1117,1987,1579.8588338429176
1117,1988,1590.4580801105765
1117,1989,1631.4771203079788
1117,1990,1561.9332096638905
1117,1991,1637.2289816581335
1117,1992,1622.4032728958844
1117,1993,1633.8339387014134
1117,1994,1587.6693595616482
1117,1995,1399.3306160831105
1117,1996,1383.5944911327492
1117,1997,1427.5207832045096
1117,1998,1550.0152553376088
1117,1999,1641.3447583629913
1117,2000,1521.1432488101213
1117,2001,1465.6781204376068
1117,2002,1461.5945190197494
1117,2003,1462.039224634826
1117,2004,1490.857905487451
1117,2005,1479.1415943252705
1117,2006,1448.428984943364
1117,2007,1477.3884185999557
1117,2008,1382.7262514683334
1117,2009,1364.0178192546985
1117,2010,1442.5930304986232
1117,2011,1469.4223535568851
1117,2012,1445.763717719927
1117,2013,1510.8995572050753
1117,2014,1505.6206092511609
1117,2015,1366.0248111620117
1117,2016,1309.4665050231495
1117,2017,1451.5213725566555
1117,2018,1341.970525760857
1117,2019,1338.1353599138995
1118,1987,1313.3827064853713
1119,1985,1511.356739822822
1119,1986,1392.9518227937313
1119,1987,1411.1880469933294
1119,1988,1332.756018035992
1119,1989,1370.5617844527126
1119,1990,1334.9770440091072
1119,1991,1238.027590207112
1119,1992,1172.7780599756782
1119,1993,1118.619510330781
1119,1994,1136.5455338395861
1119,1995,1154.9333463993687
1119,1996,1098.2502551355674
1119,1997,1127.830411458468
1119,1998,1090.463055565515
1119,1999,1073.0527916080352
1119,2000,1041.2120602245648
1119,2001,1079.1709914981925
1119,2002,1154.5163655138665
1119,2003,1063.73854324619
1119,2004,1013.6895030616913
1119,2005,958.5705341796967
1119,2006,944.4386715477226
1119,2007,1117.9973858695657
1119,2008,1250.8886121366015
1119,2009,1286.6613561804083
1119,2010,1273.6768340597205
1119,2011,1228.129181160358
1119,2012,1236.978127785938
1119,2013,1357.6372796548326
1119,2014,1370.8269868973325
1119,2015,1346.9180891884869
1119,2016,1374.409651541664
1119,2017,1344.472789269615
1119,2018,1315.9947439886816
1119,2019,1305.8484487665955
1120,1985,1565.5736099499659
1120,1986,1641.5460412074347
1120,1987,1667.78645938106
1120,1988,1691.4979283779678
1120,1989,1534.8875222862089
1120,1990,1553.0987637553992
1120,1991,1541.519981628601
1120,1992,1577.6644912820914
1120,1993,1656.3970595067412
1120,1994,1651.9114253921155
1120,1995,1673.9996296794104
1120,1996,1663.5387063582675
1120,1997,1622.8936433915271
1120,1998,1639.5012066372033
1120,1999,1863.6876767596905
1120,2000,1835.7426039401269
1120,2001,1774.0250291851244
1120,2002,1690.2143679331361
1120,2003,1722.9667591803916
1120,2004,1711.0135632498555
1120,2005,1646.644427424416
1120,2006,1626.824595320614
1120,2007,1651.0377535052019
1120,2008,1626.515945903369
1120,2009,1761.689105467527
1120,2010,1678.2024484241863
1120,2011,1563.763486660083
1120,2012,1570.793358173894
1120,2013,1518.129001304845
1120,2014,1550.4246770166822
1120,2015,1571.3726234430076
1120,2016,1531.3413178885444
1120,2017,1631.6740502705763
1120,2018,1805.0035621640616
1120,2019,1915.578840544901
1121,1985,1364.8016651275054
1121,1986,1342.635295016031
1121,1987,1264.9732672431292
1121,1988,1258.7276434153555
1121,1989,1203.0771353283935
1121,1990,1185.9824429226949
1121,1991,1302.078718112028
1122,1985,1383.4465780861606
1122,1986,1419.1456067364659
1122,1987,1524.127200627331
1122,1988,1551.5236621273532
1122,1989,1567.101461811931
1122,1990,1478.5124416833255
1122,1991,1480.7101626967112
1122,1992,1395.2914524184998
1122,1993,1323.150368621529
1122,1994,1338.776785633396
1122,1995,1375.90161312411
1122,1996,1517.9919281928285
1122,1997,1500.6830161273604
1122,1998,1460.9699846858348
1122,1999,1407.7192088868885
1122,2000,1475.4216698501
1122,2001,1512.358524873148
1122,2002,1445.2075856480699
1122,2003,1527.9620509229605
1122,2004,1585.5287363705227
1122,2005,1483.9777920474235
1122,2006,1483.3221021920388
1122,2007,1521.3991841892769
1122,2008,1566.5536773882025
1122,2009,1506.1012048561533
1122,2010,1462.562056360351
1122,2011,1485.3073454128805
1122,2012,1418.4247444486628
1122,2013,1270.7854508280411
1122,2014,1249.9350126980366
1122,2015,1209.1459841854155
1122,2016,1344.4958409266517
1122,2017,1307.599045794353
1122,2018,1391.979757923412
1122,2019,1481.74545830732
1123,1985,1497.452249746594
1123,1986,1584.9567737134096
1123,1987,1467.8710421999785
1123,1988,1430.0117523548458
1123,1989,1637.1442785260251
1123,1990,1702.1108699042718
1123,1991,1655.3080191275596
1123,1992,1667.7058523810863
1123,1993,1681.5388971376556
1123,1994,1608.9800251674546
1123,1995,1633.8052132796277
1123,1996,1608.2598569986108
1123,1997,1559.355178548096
1123,1998,1641.4369307171835
1123,1999,1598.1827474167358
1123,2000,1662.6024708624766
1123,2001,1639.0747622351687
1123,2002,1672.5463498104514
1123,2003,1562.8953232532422
1123,2004,1546.2777005266516
1123,2005,1575.5226739527684
1123,2006,1499.3310046094493
1123,2007,1434.0712550154822
1123,2008,1363.6336109687868
1123,2009,1401.1025055649811
1123,2010,1413.699987933327
1123,2011,1480.5511694976544
1123,2012,1454.8809176120974
1123,2013,1443.55671397212
1123,2014,1325.5622263671692
1123,2015,1272.0523701949132
1123,2016,1425.5145308354142
1123,2017,1514.4693499164312
1123,2018,1543.228615973106
1123,2019,1531.2096394221742
1124,1985,1431.1729468703668
1124,1986,1390.9241652452808
1124,1987,1493.5691025851227
1124,1988,1623.9407743842605
1124,1989,1382.5453798470303
1124,1990,1483.4313586553626
1124,1991,1477.4283713733184
1124,1992,1494.8426203671004
1124,1993,1529.0010294693195
1124,1994,1543.239435575591
1124,1995,1433.4918030172728
1124,1996,1411.8765216200966
1124,1997,1543.0114579268957
1124,1998,1590.1165652441878
1124,1999,1446.556180457493
1124,2000,1472.0752889497955
1124,2001,1597.6571780500565
1124,2002,1563.7101067869532
1124,2003,1579.6971098192485
1124,2004,1479.919629221194
1124,2005,1417.2410711615046
1124,2006,1475.1526173157679
1124,2007,1533.469861005698
1124,2008,1666.6296821983085
1124,2009,1725.820007209613
1124,2010,1861.79062091339
1124,2011,1778.5066234900246
1124,2012,1905.069382586663
1124,2013,1876.3131886507294
1124,2014,1886.2695495424618
1124,2015,1925.88956490055
1124,2016,1886.389822975695
1124,2017,1954.2181180800044
1124,2018,1880.178904590321
1124,2019,1865.1709868564626
1125,2000,1338.837756492386
1125,2001,1345.16801216135
1125,2002,1306.890399791542
1125,2003,1410.2495907188793
1125,2004,1502.327980715956
1125,2005,1452.6609972165484
1125,2006,1514.8276981066558
1125,2007,1574.352938304993
1125,2008,1614.607440043274
1125,2009,1546.8493514347476
1125,2010,1538.65156269094
1125,2011,1694.4206257069382
1125,2012,1728.7243999573975
1125,2013,1770.1748619575765
1125,2014,1718.56357522409
1125,2015,1664.4225588551706
1125,2016,1609.5632423192521
1125,2017,1634.9433362735099
1125,2018,1629.8441013705337
1125,2019,1695.1692604479758
1126,1985,1349.07608501154
1126,1986,1274.6922663182293
1126,1987,1275.1453597426707
1126,1988,1264.9051792964156
1126,1989,1308.743937071432
1126,1990,1278.397078788209
1126,1991,1169.4764692635606
1126,1992,1099.0601984363288
1126,1993,1070.7856879030496
1126,1994,1139.6115059923422
1126,1995,1221.932410056002
1126,1996,1218.7810671525008
1126,1997,1242.6895227380792
1126,1998,1078.896346709391
1126,1999,1171.7993387799738
1126,2000,1280.7512473910635
1126,2001,1165.773645532767
1126,2002,1186.2373879529875
1126,2003,1153.0302733505164
1126,2004,1109.7772414095991
1126,2005,1151.3960273302987
1126,2006,1219.3118902321364
1126,2007,1147.1516211800247
1126,2008,1132.0245124867317
1126,2009,1211.8113703818894
1126,2010,1222.6075128340672
1126,2011,1277.6994268225876
1126,2012,1298.7672956005
1126,2013,1268.7435256185227
1126,2014,1162.1091748059341
1126,2015,1143.325095456272
1126,2016,1181.4962909396352
1126,2017,1135.856537399179
1126,2018,1243.6340760743294
1126,2019,1232.0532787529496
1127,2002,1315.4515279998607
1127,2003,1346.3936423916837
1127,2004,1331.1646222660409
1127,2005,1342.9133383297724
1127,2006,1395.0455739979357
1127,2007,1366.166913669898
1127,2008,1361.4070186048518
1127,2009,1462.9955041886828
1127,2010,1380.3488529136491
1127,2011,1273.7081592413942
1127,2012,1106.4401156181923
1127,2013,1020.5937010631982
1127,2014,1055.6166999962932
1127,2015,1072.0083352610775
1127,2016,1132.210763874161
1127,2017,1160.7348655218327
1127,2018,1190.0695089002907
1127,2019,1188.7760495842545
1128,2003,1472.5106637669917
1128,2004,1486.408823472623
1128,2005,1415.7199268372347
1128,2006,1412.9329356951378
1129,1985,1487.5364321238203
1129,1986,1439.5723818271756
1129,1987,1558.0716086707264
1129,1988,1672.0064417709664
1129,1989,1688.4908623713654
1129,1990,1474.704227597462
1129,1991,1522.2815696304237
1129,1992,1483.422512891191
1129,1993,1559.143782962739
1129,1994,1535.8328005216977
1129,1995,1531.1592589508873
1129,1996,1516.3111418658975
1129,1997,1558.7956652517769
1129,1998,1559.2684824973478
1129,1999,1640.0933695115825
1129,2000,1558.891552815473
1129,2001,1543.1818852922713
1129,2002,1512.704180644114
1129,2003,1497.7873199291173
1129,2004,1642.245336846711
1129,2005,1530.1348266108757
1129,2006,1513.0064002171825
1129,2007,1552.7254006087328
1129,2008,1646.0738480713285
1129,2009,1601.5623351335414
1129,2010,1532.6459726490596
1129,2011,1613.7501554422865
1129,2012,1551.793256488056
1129,2013,1670.7034506208445
1129,2014,1694.9171946546626
1129,2015,1787.4525052837093
1129,2016,1750.889422534191
1129,2017,1699.2405723383192
1129,2018,1761.5671185542935
1129,2019,1629.4933457374843
1130,1985,1589.570855376517
1130,1986,1543.4883925915053
1130,1987,1495.8006064605984
1130,1988,1566.5091709247781
1130,1989,1572.9247564190089
1130,1990,1495.1075215259154
1130,1991,1508.06219989978
1130,1992,1606.935780249315
1130,1993,1683.4140465660137
1130,1994,1756.468552384515
1130,1995,1629.4715973294892
1130,1996,1714.546905120346
1130,1997,1793.2264705256107
1130,1998,1709.3506039683143
1130,1999,1562.809122454024
1130,2000,1566.5815693549937
1130,2001,1809.7561164475906
1130,2002,1778.7630113464875
1130,2003,1791.9288858865632
1130,2004,1830.6506140846102
1130,2005,1869.4758763176826
1130,2006,1914.9146878689655
1130,2007,1840.2387772941916
1130,2008,1722.842047436627
1130,2009,1756.908118767066
1130,2010,1715.1361616935299
1130,2011,1762.9382071465773
1130,2012,1530.364660728152
1130,2013,1611.3466027520742
1130,2014,1577.5680530239613
1130,2015,1615.625939012479
1130,2016,1489.908332803565
1130,2017,1476.5965073615469
1130,2018,1623.415469175769
1130,2019,1619.537700734124
1131,1985,1538.7912288206949
1131,1986,1609.0458391325421
1131,1987,1608.9665586552824
1131,1988,1669.0571647427164
1131,1989,1666.6581421287615
1131,1990,1605.0864042033813
1131,1991,1433.454632357998
1131,1992,1314.820571789985
1131,1993,1223.0036540733224
1131,1994,1268.3762982029803
1131,1995,1377.20296503401
1131,1996,1478.353091070402
1131,1997,1611.1438517578497
1131,1998,1581.8460128659083
1131,1999,1409.4755053600597
1131,2000,1317.06754629717
1131,2001,1375.3836952751876
1131,2002,1453.1359263969848
1131,2003,1500.9683183125885
1131,2004,1568.4372722973337
1131,2005,1556.2741424967007
1131,2006,1458.6284211150673
1131,2007,1417.2297286755556
1131,2008,1383.3326422842301
1131,2009,1434.722318169289
1131,2010,1499.4745348047861
1131,2011,1516.9802532065569
1131,2012,1491.1245555502032
1131,2013,1488.0565270578434
1131,2014,1530.9325991129317
1131,2015,1433.5510891679148
1131,2016,1437.2991499157993
1131,2017,1434.0813551000606
1131,2018,1393.4711850293204
1131,2019,1365.9219631571873
1132,1985,1451.3075258335512
1132,1986,1348.6369582072186
1132,1987,1422.5819943916865
1132,1988,1435.2746072390814
1132,1989,1419.9027271050645
1132,1990,1552.9387423148341
1132,1991,1595.6094275993673
1132,1992,1567.7691486464057
1132,1993,1515.123968192872
1132,1994,1576.8082593116615
1132,1995,1573.8323273573476
1132,1996,1547.4398191821758
1132,1997,1657.8157854037843
1132,1998,1526.0975149720778
1132,1999,1606.3393699462363
1132,2000,1664.624774845475
1132,2001,1617.2798658207907
1132,2002,1699.420730011794
1132,2003,1568.4630453486932
1132,2004,1514.6070147726116
1132,2005,1542.1444394097869
1132,2006,1424.6850727041274
1132,2007,1394.97079473917
1132,2008,1418.4526267473614
1132,2009,1510.7426877660414
1132,2010,1485.5306099569414
1132,2011,1443.1667125983524
1132,2012,1528.3340859822201
1132,2013,1467.761636280605
1132,2014,1430.0040900651518
1132,2015,1530.4672019979685
1132,2016,1453.742824757084
1132,2017,1406.9428236982772
1132,2018,1413.8058243036783
1132,2019,1529.5161302227104
1133,1985,1538.4836237042066
1133,1986,1693.0578642095882
1133,1987,1674.6507188664557
1133,1988,1768.7534382295557
1133,1989,1633.9193122110582
1133,1990,1516.3277966886917
1133,1991,1454.6813587714537
1133,1992,1357.7068775706623
1133,1993,1451.8113448191825
1133,1994,1549.9268952668995
1133,1995,1613.6205552786669
1133,1996,1690.3328971446444
1133,1997,1674.2319178673763
1133,1998,1625.2138531043347
1133,1999,1613.3850840486825
1133,2000,1602.225259965648
1133,2001,1616.3052089920402
1133,2002,1496.6824433240045
1133,2003,1506.3125548547084
1133,2004,1490.957535605169
1133,2005,1491.1724137143822
1133,2006,1660.691702237805
1133,2007,1703.370384311476
1133,2008,1682.6256204933434
1133,2009,1662.5725572538418
1133,2010,1658.0276804714256
1133,2011,1575.4735958759045
1133,2012,1425.0717896125202
1133,2013,1485.1041834769198
1133,2014,1464.2142043481585
1133,2015,1386.5827096176292
1133,2016,1289.4554362882575
1133,2017,1383.0171933670997
1133,2018,1503.6495813426907
1133,2019,1555.2800274084702
1134,1985,1472.9805590097876
1134,1986,1348.2056346701766
1134,1987,1311.4753292931862
1134,1988,1254.1266194586187
1134,1989,1110.083585961899
1134,1990,1041.0886031690711
1134,1991,1112.125383824554
1134,1992,1091.484371810828
1135,1985,1437.0531158647755
1135,1986,1468.4482500002237
1135,1987,1352.6072632033267
1135,1988,1268.9059561472093
1135,1989,1226.9439209364257
1135,1990,1254.230893360503
1135,1991,1280.7491621443469
1135,1992,1284.6667396756725
1135,1993,1215.5406722718906
1135,1994,1246.760869444571
